# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 310:         3.596       51.442       8.00  VLISSINGEN
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   FX,   RH
# 
  310,20191219,   21,  120,    0
  310,20191219,   22,  110,    0
  310,20191219,   23,  110,   -1
  310,20191219,   24,  110,    3
  310,20191220,    1,  100,    8
  310,20191220,    2,   90,    1
  310,20191220,    3,  100,    0
  310,20191220,    4,  100,    2
  310,20191220,    5,  110,    4
  310,20191220,    6,  110,    5
  310,20191220,    7,  120,   10
  310,20191220,    8,  150,    9
  310,20191220,    9,  160,   12
  310,20191220,   10,  160,    7
  310,20191220,   11,  180,    1
  310,20191220,   12,  180,    1
  310,20191220,   13,  190,   -1
  310,20191220,   14,  170,   -1
  310,20191220,   15,  160,    0
  310,20191220,   16,  160,    0
  310,20191220,   17,  140,    0
  310,20191220,   18,  160,    0
  310,20191220,   19,  130,    0
  310,20191220,   20,  120,   -1
  310,20191220,   21,  140,    7
  310,20191220,   22,  160,    0
  310,20191220,   23,  160,    0
  310,20191220,   24,  140,    0
  310,20191221,    1,  120,    0
  310,20191221,    2,  110,    0
  310,20191221,    3,  120,    0
  310,20191221,    4,  100,    0
  310,20191221,    5,  110,    0
  310,20191221,    6,  110,    0
  310,20191221,    7,  110,    0
  310,20191221,    8,  120,   -1
  310,20191221,    9,  130,    0
  310,20191221,   10,  140,    0
  310,20191221,   11,  140,    0
  310,20191221,   12,  130,    0
  310,20191221,   13,  140,    0
  310,20191221,   14,  130,    0
  310,20191221,   15,  110,    0
  310,20191221,   16,  120,    0
  310,20191221,   17,  130,    0
  310,20191221,   18,  120,    0
  310,20191221,   19,  110,    0
  310,20191221,   20,  110,    0
  310,20191221,   21,  150,    2
  310,20191221,   22,  130,    6
  310,20191221,   23,  140,   15
  310,20191221,   24,  130,    5
  310,20191222,    1,  110,   -1
  310,20191222,    2,  100,    0
  310,20191222,    3,  100,    0
  310,20191222,    4,   90,   -1
  310,20191222,    5,   90,    4
  310,20191222,    6,   60,    3
  310,20191222,    7,   80,    2
  310,20191222,    8,   60,    0
  310,20191222,    9,   60,    0
  310,20191222,   10,   80,   -1
  310,20191222,   11,   80,   -1
  310,20191222,   12,  120,    1
  310,20191222,   13,  140,    4
  310,20191222,   14,  150,    1
  310,20191222,   15,  140,    2
  310,20191222,   16,  140,    3
  310,20191222,   17,  150,    0
  310,20191222,   18,  130,    0
  310,20191222,   19,  110,    0
  310,20191222,   20,   90,    0
  310,20191222,   21,  110,   -1
  310,20191222,   22,  100,    0
  310,20191222,   23,   80,    0
  310,20191222,   24,   90,    0
  310,20191223,    1,   80,    0
  310,20191223,    2,   90,   -1
  310,20191223,    3,  110,   -1
  310,20191223,    4,  120,    0
  310,20191223,    5,  100,    0
  310,20191223,    6,   90,    0
  310,20191223,    7,   80,    0
  310,20191223,    8,  100,    0
  310,20191223,    9,  110,    1
  310,20191223,   10,  120,    4
  310,20191223,   11,  120,    0
  310,20191223,   12,  140,    0
  310,20191223,   13,  120,    0
  310,20191223,   14,  120,    0
  310,20191223,   15,  120,    0
  310,20191223,   16,  120,    0
  310,20191223,   17,  130,    0
  310,20191223,   18,  120,    0
  310,20191223,   19,   90,    0
  310,20191223,   20,  110,    0
  310,20191223,   21,  100,    0
  310,20191223,   22,   90,    0
  310,20191223,   23,   90,    0
  310,20191223,   24,   90,    0
  310,20191224,    1,  120,    0
  310,20191224,    2,  110,   -1
  310,20191224,    3,   90,    0
  310,20191224,    4,  110,    0
  310,20191224,    5,  100,    2
  310,20191224,    6,  120,    5
  310,20191224,    7,  130,    5
  310,20191224,    8,  130,   -1
  310,20191224,    9,  190,    2
  310,20191224,   10,  170,    0
  310,20191224,   11,  170,    0
  310,20191224,   12,  180,    0
  310,20191224,   13,  190,    0
  310,20191224,   14,  180,    0
  310,20191224,   15,  190,    0
  310,20191224,   16,  160,    0
  310,20191224,   17,  170,    0
  310,20191224,   18,  150,    0
  310,20191224,   19,  140,    4
  310,20191224,   20,  140,   -1
  310,20191224,   21,  120,    0
  310,20191224,   22,  130,   -1
  310,20191224,   23,  120,   -1
  310,20191224,   24,  130,    0
  310,20191225,    1,  120,    3
  310,20191225,    2,  130,    0
  310,20191225,    3,  140,    0
  310,20191225,    4,  130,    0
  310,20191225,    5,  140,    0
  310,20191225,    6,  120,    0
  310,20191225,    7,  110,    0
  310,20191225,    8,  110,    0
  310,20191225,    9,   90,    0
  310,20191225,   10,   80,    0
  310,20191225,   11,   70,    0
  310,20191225,   12,   70,    0
  310,20191225,   13,   70,    0
  310,20191225,   14,   80,    0
  310,20191225,   15,   60,    0
  310,20191225,   16,   70,    0
  310,20191225,   17,   60,    0
  310,20191225,   18,   50,    0
  310,20191225,   19,   40,    0
  310,20191225,   20,   30,    0
  310,20191225,   21,   40,    0
  310,20191225,   22,   60,    0
  310,20191225,   23,   50,    0
  310,20191225,   24,   40,    0
  310,20191226,    1,   30,    0
  310,20191226,    2,   30,    0
  310,20191226,    3,   40,    0
  310,20191226,    4,   40,    0
  310,20191226,    5,   60,    0
  310,20191226,    6,   70,    0
  310,20191226,    7,   80,    0
  310,20191226,    8,   80,    0
  310,20191226,    9,   70,    0
  310,20191226,   10,   70,    0
  310,20191226,   11,   90,    0
  310,20191226,   12,   90,    0
  310,20191226,   13,  100,   -1
  310,20191226,   14,  120,    2
  310,20191226,   15,   90,    1
  310,20191226,   16,   90,    5
  310,20191226,   17,  110,    9
  310,20191226,   18,  120,    7
  310,20191226,   19,  130,   19
  310,20191226,   20,  120,    8
  310,20191226,   21,  100,    0
  310,20191226,   22,  100,   19
  310,20191226,   23,   70,   12
  310,20191226,   24,   60,    3
  310,20191227,    1,   60,    1
  310,20191227,    2,   40,    0
  310,20191227,    3,   40,    0
  310,20191227,    4,   20,    0
  310,20191227,    5,   60,    0
  310,20191227,    6,   70,    0
  310,20191227,    7,   60,    0
  310,20191227,    8,   80,    0
  310,20191227,    9,   80,    0
  310,20191227,   10,   90,    0
  310,20191227,   11,   80,    0
  310,20191227,   12,   60,    0
  310,20191227,   13,   50,    0
  310,20191227,   14,   40,    0
  310,20191227,   15,   40,    0
  310,20191227,   16,   40,    0
  310,20191227,   17,   40,    0
  310,20191227,   18,   40,    0
  310,20191227,   19,   60,    0
  310,20191227,   20,   60,    0
  310,20191227,   21,   50,    0
  310,20191227,   22,   60,    0
  310,20191227,   23,   60,    0
  310,20191227,   24,   70,    0
  310,20191228,    1,   70,    0
  310,20191228,    2,   60,    0
  310,20191228,    3,   60,    0
  310,20191228,    4,   60,    0
  310,20191228,    5,   60,    0
  310,20191228,    6,   60,    0
  310,20191228,    7,   50,    0
  310,20191228,    8,   50,    0
  310,20191228,    9,   60,    0
  310,20191228,   10,   60,    0
  310,20191228,   11,   50,    0
  310,20191228,   12,   50,    0
  310,20191228,   13,   50,    0
  310,20191228,   14,   40,    0
  310,20191228,   15,   30,    0
  310,20191228,   16,   40,    0
  310,20191228,   17,   60,    0
  310,20191228,   18,   70,    0
  310,20191228,   19,   70,    0
  310,20191228,   20,   60,    0
  310,20191228,   21,   60,    0
  310,20191228,   22,   60,    0
  310,20191228,   23,   60,    0
  310,20191228,   24,   50,    0
  310,20191229,    1,   50,    0
  310,20191229,    2,   50,    0
  310,20191229,    3,   60,    0
  310,20191229,    4,   60,    0
  310,20191229,    5,   50,    0
  310,20191229,    6,   60,    0
  310,20191229,    7,   70,    0
  310,20191229,    8,   80,    0
  310,20191229,    9,   80,    0
  310,20191229,   10,   70,    0
  310,20191229,   11,   60,    0
  310,20191229,   12,   70,    0
  310,20191229,   13,   70,    0
  310,20191229,   14,   60,    0
  310,20191229,   15,   70,    0
  310,20191229,   16,   60,    0
  310,20191229,   17,   60,    0
  310,20191229,   18,   90,    0
  310,20191229,   19,  100,    0
  310,20191229,   20,   80,    0
  310,20191229,   21,   80,    0
  310,20191229,   22,   80,    0
  310,20191229,   23,   80,    0
  310,20191229,   24,  110,    0
  310,20191230,    1,  130,    0
  310,20191230,    2,  120,    0
  310,20191230,    3,  100,    0
  310,20191230,    4,   90,    0
  310,20191230,    5,   80,    0
  310,20191230,    6,   90,    0
  310,20191230,    7,   90,    0
  310,20191230,    8,   80,    0
  310,20191230,    9,   80,    0
  310,20191230,   10,   80,    0
  310,20191230,   11,   80,    0
  310,20191230,   12,   90,    0
  310,20191230,   13,   80,    0
  310,20191230,   14,   80,    0
  310,20191230,   15,   80,    0
  310,20191230,   16,   70,    0
  310,20191230,   17,   90,    0
  310,20191230,   18,   80,    0
  310,20191230,   19,   90,    0
  310,20191230,   20,   80,    0
  310,20191230,   21,   70,    0
  310,20191230,   22,   70,    0
  310,20191230,   23,   70,    0
  310,20191230,   24,   60,    0
  310,20191231,    1,   60,    0
  310,20191231,    2,   50,    0
  310,20191231,    3,   30,    0
  310,20191231,    4,   20,    0
  310,20191231,    5,   30,    0
  310,20191231,    6,   20,    0
  310,20191231,    7,   20,    0
  310,20191231,    8,   20,    0
  310,20191231,    9,   20,    0
  310,20191231,   10,   20,    0
  310,20191231,   11,   70,    0
  310,20191231,   12,   90,    0
  310,20191231,   13,   70,    0
  310,20191231,   14,   60,    0
  310,20191231,   15,   60,    0
  310,20191231,   16,   50,    0
  310,20191231,   17,   60,    0
  310,20191231,   18,   90,    0
  310,20191231,   19,  100,    0
  310,20191231,   20,  100,    0
  310,20191231,   21,   90,    0
  310,20191231,   22,  100,    0
  310,20191231,   23,  100,    0
  310,20191231,   24,   90,    0
